PONumber,Quantity,Dollars,Freight,total_item_quantity,total_item_dollars,avg_receiving_delay
13268,5888,61895.25,328.04,139,2261.53,8.210526315789474
12947,175,5499.18,29.7,19141,297077.3,10.195106649937264
8613,42,898.02,4.22,42,898.02,10.428571428571429
11765,121,684.63,3.42,121,684.63,8.818181818181818
11315,2678,22009.32,121.05,2678,22009.32,5.050772626931567
10757,53691,528132.6,2640.66,53691,528132.6,8.585864661654135
8256,2545,28203.48,138.2,2545,28203.48,6.605691056910569
11432,6752,46392.45,231.96,6752,46392.45,10.012844036697247
12458,7943,187374.61,1011.82,5238,34900.01,7.876712328767123
9220,194,2740.27,13.7,194,2740.27,10.272727272727273
10199,5833,36406.54,196.6,5833,36406.54,6.323485967503693
10247,80310,826621.86,4546.42,80310,826621.86,9.090341057016403
10879,47,424.71,2.08,47,424.71000000000004,6.0
8510,26,242.76,1.09,26,242.76,11.25
12656,72,710.4,3.27,3498,27987.02,8.145794392523365
11505,1266,12027.19,64.95,1266,12027.19,5.87
12739,23824,338788.68,1795.58,2236,27596.03,9.138686131386862
8779,41,1358.29,6.79,41,1358.29,6.875
12450,5066,110616.79,553.08,153,2277.3,9.153846153846153
8509,57,542.1,2.6,57,542.1,12.0
10481,112,2485.96,11.68,112,2485.96,8.125
11882,624,5144.77,27.78,624,5144.77,7.319444444444445
10080,107,3392.73,17.3,107,3392.73,6.473684210526316
11013,204,2953.04,13.88,204,2953.04,5.352941176470588
10343,48,929.76,4.37,48,929.76,10.25
9838,42259,430408.39,2367.25,42259,430408.39,9.089571068124474
9897,82,396.02,2.18,82,396.02,5.875
11691,177,2122.23,10.82,177,2122.23,7.266666666666667
9225,24,134.88,0.69,24,134.88,11.5
10140,22,1787.05,9.29,22,1787.05,11.0
8561,21868,175127.38,945.69,21868,175127.38,7.161290322580645
12731,333,4431.85,20.39,8900,101196.35,10.07208387942333
11822,9737,91386.48,438.66,9737,91386.48,5.035897435897436
12948,9455,77705.13,372.98,261,4998.78,10.285714285714286
12134,47766,433431.35,2297.19,47766,433431.35,5.086467278649689
10621,9241,70476.22,338.29,9241,70476.22,4.887688984881209
9408,18,505.56,2.28,18,505.56,5.0
13303,17,104.04,0.57,897,7677.14,7.140625
9162,18,113.34,0.51,18,113.34,7.5
11398,177,1913.59,8.99,177,1913.59,6.5
11831,9259,62759.68,301.25,9259,62759.68,5.174013921113689
11601,344,4331.13,23.82,344,4331.13,7.392857142857143
8339,4381,29909.78,140.58,4381,29909.78,8.064908722109534
12419,205,4289.1,21.87,34,268.26,11.666666666666666
13048,136,617.88,2.9,335,7097.889999999999,9.633333333333333
12727,36,717.84,3.45,1037,10259.18,10.351063829787234
10023,94602,808671.72,3800.76,94602,808671.72,10.04675505931612
12784,1229,10864.56,52.15,72,1580.7600000000002,8.5
13028,23,438.84,2.02,6842,65969.55,5.0338078291814945
9458,668,3919.69,21.17,668,3919.69,7.5964912280701755
11533,2221,6533.25,34.63,2221,6533.25,9.710144927536232
11298,2907,44578.96,205.06,2907,44578.96,6.045317220543807
10464,263,2185.05,11.8,263,2185.05,9.227272727272727
13002,515,5275.37,24.79,2,155.84,4.0
9370,3900,73646.97,368.23,3900,73646.97,6.9820224719101125
12526,108,954.0,4.77,222,2521.68,9.8
13354,134333,1127733.09,5300.35,3867,31581.13,9.19634703196347
13513,36,292.16,1.61,198,1794.29,7.352941176470588
13274,24,63.6,0.3,277,3492.06,8.212121212121213
11334,9614,185054.01,943.78,9614,185054.01,10.19236641221374
11795,201,2385.72,11.69,201,2385.7200000000003,7.0
8481,14792,209201.57,1046.01,14792,209201.57,6.1891891891891895
10978,30,632.7,3.04,30,632.7,7.8
9290,7077,70042.4,378.23,7077,70042.4,6.01890756302521
10323,130,1647.43,7.41,130,1647.43,4.769230769230769
10152,111,2456.51,13.51,111,2456.51,8.214285714285714
11177,92,1356.0,7.46,92,1356.0,7.333333333333333
13593,108,755.82,4.16,437,3608.11,9.135135135135135
8308,15033,173408.47,832.36,15033,173408.47,10.036328871892925
10747,4906,77412.17,410.28,4906,77412.17,9.496143958868895
8289,4612,31455.1,163.57,4612,31455.1,4.933609958506224
10057,72,820.8,3.78,72,820.8000000000001,7.333333333333333
10966,82,818.83,3.93,82,818.83,7.875
11491,26238,316219.81,1454.61,26238,316219.81,6.136094674556213
9427,182,1314.06,7.23,182,1314.06,10.1
9910,274,1280.9,6.4,274,1280.9,4.6923076923076925
12982,57,1037.07,4.77,4391,9737.0,8.11504424778761
13565,497,6253.58,33.77,148,1387.8799999999999,9.833333333333334
10830,3070,19384.79,94.99,3070,19384.79,4.673366834170854
12941,36,238.56,1.22,48,1028.16,11.0
13390,35,379.89,1.98,25341,303869.01,7.137254901960785
11338,6195,37981.65,197.5,6195,37981.65,10.289672544080604
8567,205,2840.86,12.78,205,2840.86,7.304347826086956
9788,1408,20470.25,110.54,1408,20470.25,6.024539877300613
12345,2139,26074.22,130.37,5280,48095.86,9.083989501312336
12002,3802,42553.66,229.79,3802,42553.659999999996,6.956862745098039
8441,12,94.08,0.52,12,94.08,6.0
8654,47,929.51,5.11,47,929.51,8.0
8247,3284,30646.03,156.29,3284,30646.03,8.097345132743364
10374,12,156.12,0.84,12,156.12,6.0
11680,13323,155894.56,763.88,13323,155894.56,7.972176759410802
9937,143,1175.52,5.52,143,1175.52,9.583333333333334
9137,34,246.92,1.33,34,246.92000000000002,7.0
9334,951,26168.64,120.38,951,26168.64,8.927007299270073
12099,9359,102802.31,565.41,9359,102802.31,7.056603773584905
9303,20,228.0,1.03,20,228.0,6.5
13471,120,1064.64,4.79,2741,45591.9,9.270358306188925
13133,4288,56175.58,286.5,113,892.48,6.0
10165,3746,28025.06,134.52,3746,28025.06,8.75461741424802
10869,157,932.71,4.85,157,932.7099999999999,6.25
9974,836,7998.03,41.59,836,7998.03,6.864864864864865
11568,686,9375.07,50.63,686,9375.07,8.240506329113924
10517,5,107.9,0.59,5,107.89999999999999,3.0
13060,851,5104.96,26.04,433,3192.27,9.676470588235293
13070,34,746.62,3.88,48,417.6,6.5
11919,9149,60250.77,331.38,9149,60250.77,6.092517006802721
9631,19348,247475.37,1336.37,19348,247475.37,10.081311475409835
11973,819,22380.69,107.43,819,22380.69,7.912087912087912
8228,19857,234455.46,1266.06,19857,234455.46,8.739763421292084
10415,104451,1013433.92,4560.45,104451,1013433.92,5.1158323632130385
11135,60,357.72,1.97,60,357.72,9.2
13304,169,1429.11,7.57,6,214.26,4.0
10588,93,1308.51,6.54,93,1308.51,6.75
8848,5,119.3,0.61,5,119.3,9.0
11673,2470,25283.41,134.0,2470,25283.41,8.333333333333334
9690,3668,26944.41,126.64,3668,26944.41,6.2749391727493915
13353,46898,328262.98,1674.14,17397,108764.87,10.149082568807339
11560,34027,441424.19,2427.83,34027,441424.19,9.10029211295034
9667,116,526.08,2.63,116,526.08,7.7
13537,2741,45591.9,237.08,54,943.26,6.9
12973,27897,215466.88,1098.88,107,821.37,9.444444444444445
11115,143,1271.2,5.97,143,1271.2,5.166666666666667
8111,24,185.4,9.5,24,185.39999999999998,12.5
9375,686,7811.59,38.28,686,7811.59,6.53030303030303
9070,4940,36458.68,164.06,4940,36458.68,7.2439024390243905
9826,165,1756.65,8.43,165,1756.6499999999999,10.23076923076923
8817,106,1535.7,6.91,106,1535.7,9.944444444444445
11214,10015,114631.82,538.77,10015,114631.81999999999,5.0162822252374495
8471,24,222.6,1.18,24,222.60000000000002,8.0
11120,3810,27273.42,130.91,3810,27273.420000000002,5.24
10496,6079,109990.0,560.95,6079,109990.0,6.907547169811321
11936,21416,121965.1,634.22,21416,121965.1,5.063050533147891
10672,36026,486813.18,2385.38,36026,486813.18,8.001215066828676
10334,294,3103.95,15.83,294,3103.95,9.541666666666666
8606,50,1494.7,8.07,50,1494.7,10.11111111111111
9520,12,52.08,0.27,12,52.08,10.0
11902,30,639.6,3.52,30,639.6,6.4
8325,2658,18373.15,95.54,2658,18373.15,8.976744186046512
9538,12,110.88,0.51,12,110.88,8.0
9307,229,2356.06,12.25,229,2356.06,5.176470588235294
13313,8677,111183.07,511.44,35,779.3299999999999,5.8
8957,130,1729.42,8.65,130,1729.4199999999998,8.416666666666666
8840,32,494.26,2.57,32,494.26,9.333333333333334
8438,23396,156914.13,847.34,23396,156914.13,8.071207430340557
10504,1090,14568.39,75.76,1090,14568.39,6.076923076923077
9255,12,137.16,0.66,12,137.16,7.0
12512,36,342.72,1.75,24,464.88,5.5
12834,48,799.68,3.92,59,459.61,11.4
9695,36,313.2,1.63,36,313.2,6.0
9124,7586,54664.94,256.93,7586,54664.94,10.114124293785311
8932,104,2797.78,13.71,104,2797.7799999999997,9.2
11508,2044,28958.92,130.32,2044,28958.920000000002,5.092592592592593
13008,96,1349.88,7.15,9638,66935.7,6.049019607843137
9696,3318,32410.84,165.3,3318,32410.84,6.350806451612903
8326,22337,151950.9,698.97,22337,151950.9,9.045304777594728
9422,21817,160987.37,724.44,21817,160987.37,9.988146551724139
9281,937,13661.96,65.58,937,13661.96,6.0661764705882355
12417,34,268.26,1.26,31580,209252.03,9.983734751329372
8739,14392,172532.77,897.17,14392,172532.77,9.005426356589147
10468,108170,1117060.84,5473.6,108170,1117060.84,8.001031353135314
13500,11,42.98,0.2,74,1589.53,8.333333333333334
8669,197,1687.35,7.76,197,1687.3500000000001,7.636363636363637
9736,36,391.32,2.0,36,391.32,11.0
9661,5142,46733.73,224.32,5142,46733.73,8.09982174688057
12407,5940,41165.6,226.41,36,542.28,4.666666666666667
8758,11,249.92,1.12,11,249.92,8.5
8267,120,1338.43,6.02,120,1338.43,7.0
11350,84,664.92,3.19,84,664.92,10.0
13029,18102,104567.33,470.55,1506,7313.81,5.10752688172043
11381,11,392.81,2.0,11,392.81,7.0
13073,335,7097.89,39.04,7598,55148.67,8.43361581920904
8373,12,137.16,0.66,12,137.16,6.0
9766,87795,768037.55,3532.97,87795,768037.55,6.985666507405638
12474,36,318.72,1.72,10703,122543.28,6.977134146341464
9318,6,35.7,0.2,6,35.7,11.0
9945,242,3340.86,18.37,242,3340.86,8.823529411764707
8555,3144,36051.9,187.47,3144,36051.9,7.768729641693811
8457,12899,142492.97,755.21,12899,142492.97,7.107784431137724
9170,5,107.9,0.51,5,107.9,9.0
8698,410,4170.92,21.69,410,4170.92,5.162162162162162
12821,52,733.04,3.59,98,1348.29,5.8
9111,192,1511.52,8.31,192,1511.52,5.625
9274,1,22.72,0.12,1,22.72,9.0
8286,288,2372.4,12.81,288,2372.4,6.608695652173913
10748,297,2482.0,13.65,297,2482.0,9.4
13526,8616,92721.16,435.79,17214,103738.42,7.116619452313503
10395,54,988.2,4.45,54,988.1999999999999,6.5
11926,1507,15377.36,81.5,1507,15377.359999999999,6.125
8897,27441,167405.64,770.07,27441,167405.64,5.139747995418099
12865,5454,67417.08,330.34,10912,84126.27,8.052060737527116
8399,6403,39187.13,195.94,6403,39187.13,4.928571428571429
10329,900,26516.99,119.33,900,26516.99,10.043103448275861
12657,148,2051.61,10.46,1965,22699.66,8.333333333333334
10447,34,290.32,1.31,34,290.32,8.833333333333334
11272,643,8503.21,45.07,643,8503.210000000001,8.22429906542056
10735,398,3312.01,16.89,398,3312.01,9.476190476190476
13169,125,2748.05,13.74,878,14612.74,7.956896551724138
12413,58214,380854.32,1980.44,280,2798.6,9.9375
8212,54,1064.52,5.32,54,1064.52,10.0
9313,6000,55828.91,284.73,6000,55828.91,4.8719646799117
9471,4879,31759.64,174.68,4879,31759.64,8.008810572687224
12207,243,2993.64,16.47,243,2993.64,6.833333333333333
8330,39001,382617.62,2027.87,39001,382617.62,9.131702051097518
10345,297,5107.95,26.05,297,5107.95,9.961538461538462
8711,4470,29572.79,153.78,4470,29572.79,10.195454545454545
9820,3818,53411.39,272.4,3818,53411.39,10.622340425531915
10897,39,587.88,2.82,39,587.88,6.142857142857143
8188,28,393.52,22.66,28,393.52,8.666666666666666
11501,1697,16194.76,84.21,1697,16194.76,6.053658536585366
8858,131,2263.41,10.64,131,2263.41,9.133333333333333
13547,2267,21832.62,120.08,7045,52530.0,5.120289855072464
8585,3876,36781.57,187.59,3876,36781.57,6.431818181818182
13022,426,5157.4,27.33,641,4561.55,5.109090909090909
8610,1425,31427.32,157.14,1425,31427.32,10.098765432098766
10695,143,1585.75,8.09,143,1585.75,6.090909090909091
11644,959,16330.76,89.82,959,16330.76,9.14864864864865
12461,153,2277.3,12.07,167,1006.2,8.266666666666667
8359,12,225.48,1.2,12,225.48,7.0
11289,13895,359665.99,1870.26,13895,359665.99,7.210843373493976
11217,3868,98523.37,492.62,3868,98523.37,5.2990936555891235
8536,1300,12481.54,68.65,1300,12481.539999999999,8.655737704918034
13346,2182,40036.48,216.2,309,2596.2799999999997,10.038461538461538
10662,24,206.4,1.09,24,206.4,10.0
13440,8354,67597.36,358.27,2684,61971.020000000004,5.166023166023166
12203,47831,723272.41,3327.05,47831,723272.41,7.128577186618299
10333,2769,31810.58,159.05,2769,31810.58,9.967136150234742
13058,2595,33804.75,155.5,851,5104.96,9.316455696202532
8714,9354,109631.51,537.19,9354,109631.51,10.05
12600,22039,165253.62,859.32,127,2771.51,4.894736842105263
8827,3258,26570.61,132.85,3258,26570.61,9.0355871886121
11353,117,1039.52,5.72,117,1039.52,9.3
13088,17079,218094.84,1025.05,97,1507.3799999999999,7.44
12974,216,967.06,4.55,115,1871.05,8.45
11288,112,3474.82,15.64,112,3474.82,8.421052631578947
13009,9638,66935.7,327.98,216,967.06,5.611111111111111
9536,25053,164742.94,840.19,25053,164742.94,9.032934131736527
9359,1350,14004.63,63.02,1350,14004.63,6.808080808080808
12582,107,1277.37,6.39,1645,15475.42,7.040816326530612
10515,82,6311.57,30.93,82,6311.57,5.222222222222222
8442,1,22.55,0.12,1,22.55,6.0
10451,47535,478746.09,2489.48,47535,478746.09,9.101364001069804
10993,60,1306.08,6.4,60,1306.08,6.4
9566,355,6027.95,28.93,355,6027.95,7.086956521739131
10646,2849,20651.94,113.59,2849,20651.94,8.899721448467966
13098,107,963.16,5.1,18,338.21999999999997,5.0
8272,12,287.88,1.32,12,287.88,8.0
9077,20330,141608.15,665.56,20330,141608.15,7.092832764505119
11676,165,1484.91,6.68,165,1484.91,9.428571428571429
10882,1275,9317.92,47.52,1275,9317.92,6.2
9284,1193,9646.22,53.05,1193,9646.22,6.178217821782178
13306,11447,93092.84,512.01,86,1894.1000000000001,5.875
13574,437,3608.11,16.6,4524,33898.28,8.64655172413793
10268,27876,177391.46,904.7,27876,177391.46,8.130656108597286
11951,1092,3970.26,19.85,1092,3970.26,10.12962962962963
9840,30722,436431.2,2356.73,30722,436431.2,9.048180420297284
12264,1742,12236.07,55.06,1742,12236.07,8.181818181818182
13135,4409,33511.87,150.8,12,109.44,10.5
10483,74,606.57,2.97,74,606.5699999999999,7.714285714285714
11325,208,1715.08,8.23,208,1715.08,6.333333333333333
10433,113,1834.57,9.17,113,1834.5700000000002,10.0
9804,22,203.28,0.96,22,203.28,6.0
9822,205,1805.1,8.48,205,1805.1,8.636363636363637
10436,36,405.72,2.03,36,405.72,9.333333333333334
10476,3997,28931.61,130.19,3997,28931.61,8.083916083916083
9992,157,1208.27,6.52,157,1208.27,6.071428571428571
8463,104,2614.22,12.03,104,2614.22,7.416666666666667
8797,2821,22399.94,114.24,2821,22399.94,5.0
12773,12,126.24,0.63,17139,102612.9,8.089128305582761
11805,72,486.96,2.34,72,486.96000000000004,7.0
10396,44507,264264.7,1294.9,44507,264264.7,6.083524027459954
11302,316,2628.23,13.14,316,2628.23,6.2592592592592595
12925,159,1857.8,8.73,54,500.1,5.2
13621,277,6088.16,28.61,83,626.72,7.285714285714286
11095,1432,16230.78,84.4,1432,16230.779999999999,6.416
9413,2287,14870.15,78.81,2287,14870.15,5.016393442622951
11682,190,4114.76,21.81,190,4114.76,8.466666666666667
11634,24,236.64,1.25,24,236.64,5.0
10149,4172,29548.14,135.92,4172,29548.14,8.420152091254753
13026,1060,12030.56,62.56,2991,72505.71,4.938775510204081
10426,24,250.44,1.13,24,250.44,10.0
12200,459,3230.28,17.77,459,3230.28,6.956521739130435
11281,2138,14722.69,76.56,2138,14722.69,7.182352941176471
10355,124,1440.12,7.34,124,1440.12,8.818181818181818
10738,1709,16281.22,89.55,1709,16281.22,9.461538461538462
8875,891,8477.51,42.39,891,8477.51,7.329268292682927
9803,1012,25661.06,133.44,1012,25661.06,4.795454545454546
13512,260,2158.25,9.93,1108,12850.25,7.448275862068965
9960,2340,25381.36,114.22,2340,25381.36,8.115183246073299
10290,165,3678.29,19.13,165,3678.29,6.315789473684211
8444,194,1339.14,7.1,194,1339.14,8.538461538461538
8958,5408,55292.39,248.82,5408,55292.39,8.385714285714286
8262,4387,70460.06,345.25,4387,70460.06,6.9238578680203045
12104,112,1654.26,7.44,112,1654.26,6.888888888888889
13658,38896,502128.05,2761.7,14115,102949.38,5.016348773841962
10420,117,3110.45,16.17,117,3110.45,5.333333333333333
12030,3880,30025.55,153.13,3880,30025.55,5.1547911547911545
12441,29115,416593.78,2124.63,110018,1018011.41,8.91502308015107
13205,1509,41362.54,202.68,3839,32752.600000000002,5.7437106918239
8146,118,988.6,5.04,118,988.6,11.0
8578,2689,28016.41,126.07,2689,28016.41,7.088339222614841
11006,70,845.16,3.89,70,845.1600000000001,5.5
10090,870,8313.04,39.9,870,8313.04,5.983193277310924
11743,24,199.92,0.92,24,199.92000000000002,10.0
8249,95,2025.4,10.73,95,2025.4,7.714285714285714
13225,5025,11999.0,56.4,130,3940.15,4.142857142857143
9802,123,2077.71,11.01,123,2077.71,4.2631578947368425
9956,376,3521.03,17.96,376,3521.03,8.147058823529411
12707,5720,40497.84,198.44,2748,74400.59,5.395833333333333
11024,183,3901.56,18.34,183,3901.56,9.709677419354838
13437,48,412.08,2.27,39670,581589.12,5.079818031430935
11534,6,48.6,0.23,6,48.6,11.0
10340,8198,60841.5,279.87,8198,60841.5,10.130952380952381
11958,4056,24757.46,136.17,4056,24757.46,9.02183406113537
8619,12,264.6,1.3,12,264.6,9.0
9468,70,570.28,2.79,70,570.28,7.5
11957,365,4381.43,21.91,365,4381.43,9.064516129032258
10824,808,9472.17,48.31,808,9472.17,4.585106382978723
11002,6,57.12,0.3,6,57.12,6.0
9293,23,255.3,1.33,23,255.29999999999998,6.0
9865,135,2555.55,13.8,135,2555.55,8.428571428571429
9341,2,32.82,0.18,2,32.82,10.0
12920,71,1564.84,8.14,608,6929.59,5.053191489361702
10356,344,4820.94,22.66,344,4820.94,8.933333333333334
10851,18886,209960.92,1049.8,18886,209960.92,6.175105485232067
13499,3387,25651.3,128.26,260,2158.25,8.0
8723,24,404.28,1.86,24,404.28,7.0
12838,4533,36730.63,179.98,159,1857.8,10.0
10445,288,2937.56,15.86,288,2937.56,9.147058823529411
8293,58,510.86,2.5,58,510.86,4.0
10861,1738,14322.53,74.48,1738,14322.53,6.21969696969697
11113,185,1991.07,10.75,185,1991.07,5.375
11746,30,572.4,2.98,30,572.4,10.2
9864,12,125.4,0.69,12,125.4,9.0
12770,802,12771.66,61.3,1861,14688.74,8.163398692810457
12614,438,5250.9,24.15,10125,79693.3,5.050986842105263
10715,1766,27531.69,129.4,1766,27531.69,4.933852140077821
12986,32659,546051.11,2730.26,1060,12030.56,8.275862068965518
9007,119,1648.96,7.42,119,1648.96,4.947368421052632
11460,5028,34498.7,169.04,5028,34498.7,7.929356357927786
9203,377,3591.95,17.96,377,3591.95,5.65625
12095,2996,27864.02,133.75,2996,27864.02,6.738532110091743
12589,211,1774.73,9.05,6138,43020.14,6.123287671232877
8479,5103,37313.52,201.49,5103,37313.52,6.191304347826087
9312,17574,110768.59,509.54,17574,110768.59,4.960180315552217
11982,24337,169024.0,811.32,24337,169024.0,8.032757593805837
11454,138,1033.9,5.48,138,1033.9,8.933333333333334
12028,47479,412998.2,2147.59,47479,412998.2,5.011585365853659
10834,14,227.78,1.25,14,227.78,6.0
11842,3932,48479.78,247.25,3932,48479.78,10.552727272727273
10316,143,1283.2,6.8,143,1283.2,4.6923076923076925
13295,318,2937.45,14.39,8872,172900.93,7.1454545454545455
13476,275,2034.97,10.38,11063,222243.79,9.237983587338805
8674,917,8114.22,36.51,917,8114.22,7.276315789473684
12337,6648,42606.45,191.73,727,7074.4,8.944444444444445
11881,10064,79913.54,359.61,10064,79913.54,7.050251256281407
11556,200,868.71,4.78,200,868.71,9.0
13542,188,2971.08,15.75,1063,8806.58,5.2
9735,1790,15161.49,80.36,1790,15161.49,10.136363636363637
10936,131712,1377224.55,7574.74,131712,1377224.55,9.196463654223969
12044,116967,803035.13,3774.27,116967,803035.13,10.163815789473684
11580,11261,127826.59,575.22,11261,127826.59,8.16375
8407,2687,59737.61,316.61,2687,59737.61,10.213740458015268
12344,978,6218.13,29.23,105,1485.9,8.733333333333333
10974,12,96.6,0.5,12,96.6,7.0
9837,9997,76393.92,374.33,9997,76393.92,8.956852791878173
13570,226,1167.28,6.3,14136,99189.89,9.245637583892618
11841,227,3771.04,19.61,227,3771.04,10.203703703703704
9404,108,712.2,3.7,108,712.2,5.545454545454546
12467,34,724.88,3.7,1983,43505.0,6.991304347826087
